iris_code,iris_libelle,poi_type,poi_id,poi_name,minimum,mediane,moyenne,maximum
1201,Koumac village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,211.60,216.43,216.98,222.32
1202,Pagou - Paop - Wanac,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,219.86,221.73,221.92,224.70
1203,Paagoumène - Chagrin - Karack - Pagui,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,217.03,230.73,231.13,248.93
1206,Piton de Pandop,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,212.99,227.75,224.43,234.62
1301,La Foa village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,55.11,62.24,65.11,85.94
1303,Oua Tom Forêt noire Pierrat,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,63.14,73.36,74.34,91.11
1401,Gaïtcha,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
1402,Löessi,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
1403,Wet,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
1501,Guahma,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
1502,La Roche,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
1503,Tadine Pénélo,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
1601,Moindou,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,50.40,65.54,67.00,86.70
1701,Yahoué Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,116.79,118.33,118.33,120.32
1702,Yahoué Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,117.21,118.21,118.15,119.33
1703,Pont des Français,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,117.35,117.88,118.12,119.45
1704,La Conception,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,118.79,120.09,120.38,123.55
1705,Robinson Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.54,122.84,123.21,125.95
1706,Robinson Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.47,121.18,121.18,122.54
1707,Boulari,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,120.76,121.95,122.11,124.49
1708,Saint Michel,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.07,123.00,123.02,124.10
1709,Saint Louis,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,123.28,126.46,126.30,129.28
1710,La Coulée Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,128.41,131.10,131.05,133.38
1711,La Coulée Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,129.51,132.79,132.78,136.77
1712,Vallon Dore,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,134.19,135.81,135.81,137.62
1713,Mont Dore Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,137.82,140.18,140.11,142.06
1714,Plum,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,133.58,140.82,140.97,154.00
1715,Mouirange - Grand Sud - Ile Ouen,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,132.84,165.98,166.04,205.75
1716,Malaoui,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,123.25,133.40,133.78,146.14
1801,Val Plaisance Sud - Ouen Toro,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,126.14,127.28,127.59,131.58
1802,Val Plaisance Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,125.86,126.48,126.63,127.41
1803,Anse Vata Est,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,124.69,126.06,126.02,127.72
1804,Anse Vata Ouest,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,125.11,126.18,126.18,127.12
1805,Baie des citrons,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,124.68,125.73,125.66,126.83
1806,Motor Pool - Receiving,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,124.33,125.02,125.02,125.63
1807,N'Géa,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,124.37,125.31,125.28,126.34
1808,Trianon,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.93,124.01,123.92,124.74
1809,Orphelinat,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.72,123.74,123.73,125.52
1810,Artillerie,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.43,123.34,123.27,124.41
1811,Faubourg Blanchot,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.52,123.39,123.49,124.78
1812,Quartier Latin - Vallée du Génie,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.49,122.41,122.40,123.36
1813,Vallée des Colons Sud Ouest,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.00,123.39,123.29,124.46
1814,Vallée des Colons Sud Est,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.59,123.71,123.63,124.49
1815,Magenta Ouest,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.63,122.71,122.72,123.60
1816,Magenta Tours,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.16,122.77,122.76,123.42
1817,Magenta Est,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.62,123.32,123.32,124.79
1818,Ouémo,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,123.90,124.70,124.81,126.22
1819,Haut Magenta,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.53,122.15,122.18,123.69
1820,Vallée des Colons Nord Est,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.87,122.59,122.53,122.85
1821,Vallée des Colons Nord Ouest,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,120.97,121.71,121.66,122.23
1822,Centre ville,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,120.48,121.55,121.57,125.51
1823,Nouville,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,122.43,125.20,125.44,129.73
1824,Vallée du Tir,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.66,120.44,120.43,121.96
1825,Doniambo - Montagne coupée - Montravel,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,118.69,119.84,119.94,129.73
1826,Portes de Fer - Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,120.25,121.22,121.16,122.19
1827,Aérodrome Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,120.29,121.88,121.77,122.87
1828,Portes de Fer - Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.52,120.20,120.28,122.32
1829,PK 4,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,118.25,119.23,119.25,121.22
1830,Aérodrome Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.55,120.65,120.91,123.70
1831,PK 6 Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.14,120.95,121.07,123.51
1832,Zone industrielle Ducos,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,115.59,118.48,118.36,120.92
1833,Rivière Salée Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,117.45,118.14,118.18,119.02
1834,PK 6 Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,118.73,119.40,119.54,121.27
1835,Tina,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,117.32,119.51,119.49,121.96
1836,PK 7 Est,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,117.37,118.37,118.31,120.00
1837,PK 7 Ouest,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,116.72,117.40,117.72,119.50
1838,Rivière Salée Nord Est,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,117.40,118.25,118.31,119.23
1839,Normandie Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,116.10,117.59,117.72,119.89
1840,Normandie Nord,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,116.45,117.30,117.37,118.46
1841,Rivière Salée Nord Ouest,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,116.74,117.55,117.59,119.08
1842,Ducos,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.18,121.29,121.52,123.87
1843,Logicoop,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,119.33,120.59,120.62,121.78
1844,Kaméré,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,118.80,120.40,120.37,121.78
1845,Tindu - Numbo - Koumourou,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,121.20,123.53,123.61,125.89
1901,Ouégoa village - Balagam - Paraoua - Tarap,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,242.56,248.19,248.40,255.99
1902,Pam - Tiari,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,247.16,262.69,261.10,287.43
1903,Bondé,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,237.31,245.83,247.62,286.58
2001,Saint Joseph Gossanah Takedji,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
2002,Fayaoué,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
2003,Mouli,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,NULL,NULL,NULL,NULL
2101,Païta centre,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,106.32,108.27,108.28,109.73
2102,Scheffleras,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,109.53,110.52,110.51,111.50
2103,Nogouta-Les 3 Vallées,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,108.93,110.95,111.38,117.41
2104,Ondémia Port Laguerre,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,97.77,106.31,106.99,120.42
2105,N'Dé Naniouni,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,108.56,110.88,111.06,115.96
2106,Tamoa Bangou Saint Laurent,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,93.73,98.26,98.24,102.60
2107,Tontouta Tiaré,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,85.73,103.53,102.03,118.94
2108,Mont Mou,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,109.89,114.40,114.22,119.11
2109,Humbolt,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,102.64,112.70,110.70,115.25
2110,Savannah - Nouré,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,105.89,108.90,110.01,120.23
2201,Poindimié village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,143.87,146.61,146.60,149.17
2202,Tiéti - Tyé,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,149.00,156.11,156.84,170.09
2204,Tibarama - Bayes - Ouindo - Ometteux - Napoémien,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,131.15,140.81,140.88,155.66
2205,Goro Até - Goro Jé,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,131.82,142.15,146.37,182.17
2302,Ponérihouen village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,102.94,121.12,118.48,136.24
2303,Goyetta - Goa - Nébouéba - St Yves,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,127.24,135.15,135.59,148.39
2306,Aoupinié - Goro Darawé,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,112.40,145.37,137.98,156.23
2401,Pouébo village - St Ferdinand - St Louis,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,252.18,269.51,267.38,279.23
2402,Tchamboëne - Diahoué - Colnett,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,278.85,288.00,288.05,299.40
2405,Massif du Panié - Mont Colnett,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,251.54,275.28,266.80,276.91
2501,Pouembout village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,140.21,146.51,146.93,154.88
2503,Pindaï - Kopéto - Tamaon - Forêt plate,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,127.63,155.31,154.63,186.60
2601,Poum village - Titch,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,252.74,268.66,269.07,285.50
2603,Bouarou - Pangaï - Naraï,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,231.06,250.18,250.91,265.17
2701,Poya village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,114.24,130.71,128.58,154.63
2705,Gohapin - Montfaoué - Nékliaï Kradji,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,113.82,134.79,133.43,158.18
2706,Poya Sud,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,103.04,112.22,113.87,129.33
2801,Sarraméa,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,37.32,51.49,50.96,64.74
2901,Thio village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,33.31,39.97,39.43,59.13
2902,Thio,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,18.59,47.30,48.44,67.22
2906,Borendy,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,44.62,71.38,73.52,105.43
3001,Touho village,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,170.00,177.32,178.49,194.32
3003,Tiouandé - Ouanache - Congouma - Paola,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,186.95,193.68,194.17,200.77
3004,Koe - Kokingone - Tiwaka - Pombéi,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,158.56,164.23,164.06,176.99
3101,Voh village - Gatope,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,163.63,174.11,173.00,181.72
3103,Témala,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,178.68,188.60,188.73,257.95
3106,Tiéta,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,167.15,181.73,181.67,222.60
3201,Waho Touaourou Goro,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,171.48,181.85,184.36,205.54
3202,Unia,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,174.25,186.23,186.22,198.57
3203,Ouinné Pourina Plaine des lacs,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,149.93,172.22,176.57,206.03
3301,Kouaoua village - Amon Kasiori,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,46.42,54.58,56.42,71.88
3302,Méa Mébara - Ouérou Pimet,dimenc_centres,2,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,30.38,46.33,46.85,66.80
0101,Bélep,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
0201,Boulouparis village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,97.85,113.91,112.64,122.26
0204,Tomo-Ouinané,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,110.95,120.79,123.02,154.87
0205,Nassirah,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,108.44,113.58,116.06,128.38
0301,Bourail village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,47.75,53.23,52.79,57.56
0302,Poé Nessadiou,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,55.66,65.45,65.71,76.51
0303,Domaine Deva Le Cap,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,36.12,47.79,50.64,71.19
0304,Nandaï Boghen,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,41.83,57.38,56.34,78.72
0305,Ny,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,51.43,58.05,59.03,69.90
0401,Canala village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,109.21,120.04,119.25,127.56
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,123.96,128.77,128.62,135.50
0404,Mé Kwaré,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,116.39,140.36,139.37,155.23
0501,Coeur de ville urbain,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,154.11,155.83,155.87,157.87
0502,Coeur de ville littoral,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,152.62,153.97,153.99,155.31
0503,Koutio Secal,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,153.48,154.53,154.52,155.63
0504,Koutio érudits,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,153.00,153.72,153.73,154.53
0505,Koutio Fortunes de mer,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,152.37,153.08,153.12,154.36
0506,Jacarandas I,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,154.15,155.09,155.44,157.15
0507,Jacarandas II,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,154.73,155.33,155.72,159.66
0508,Auteuil,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,155.31,156.46,156.59,158.10
0509,Koghis,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,158.38,160.06,160.20,165.85
0510,Dumbéa/mer Ouest,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,149.48,153.39,153.46,156.63
0511,Dumbea/mer Est - Plaine Adam,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,153.25,154.34,154.67,159.14
0512,Plaine de Koé,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,156.04,159.54,159.88,170.13
0513,Nakutakoin,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,148.62,150.46,151.24,158.75
0514,Nondoué La Couvelée,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,156.10,159.05,159.27,165.85
0515,Katiramona Sud,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,152.54,154.88,155.18,161.24
0516,Dzumac,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,166.92,168.95,169.69,186.79
0601,Farino,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,81.88,87.79,88.39,102.22
0701,Hienghène village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,148.17,162.91,173.47,225.07
0704,Tiendanite à Ouayaguette,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,170.93,179.40,181.60,205.78
0705,Oué - Hawa - Ouen - Kout - Pwa Jilu,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,109.56,153.57,152.05,201.25
0801,Houaïlou village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,66.88,76.29,75.57,84.87
0803,Waraï,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,70.26,77.59,79.32,95.50
0805,Nédivin - Bas Nindien,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,50.67,63.10,61.95,68.99
0807,Boréaré - Coula - Karagreu - Nérin,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,27.17,48.89,53.55,86.01
0808,Kua - Néoua - Gwa Ruviano,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,45.30,84.32,80.88,128.47
0901,Vao,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
0902,Kunié hors Vao,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1001,Kaala Gomen village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,103.53,119.78,118.03,130.73
1004,Ouéholle - Ouémou - Kourou,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,144.31,149.76,151.80,161.08
1006,Massif Ouazangou - Mont Kaala,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,109.19,124.84,126.17,151.49
1101,Koné village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,67.05,69.33,69.32,72.42
1102,Paiamboué - La Caférie - Foué,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,61.00,65.70,65.98,76.22
1103,Baco - Koniambo,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,64.81,67.99,68.72,72.55
1105,Massif Koniambo - Pinjen,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,70.96,85.21,85.41,103.45
1107,Poindah - Noelly - Néami - Netchaot,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,61.56,73.38,74.21,92.63
1108,Bopope,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,78.25,85.15,86.00,138.54
1201,Koumac village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,125.79,130.62,131.17,136.52
1202,Pagou - Paop - Wanac,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,134.05,135.93,136.11,138.90
1203,Paagoumène - Chagrin - Karack - Pagui,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,131.22,144.93,145.32,163.13
1206,Piton de Pandop,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,127.18,141.95,138.63,148.81
1301,La Foa village,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,79.07,88.89,91.71,112.60
1303,Oua Tom Forêt noire Pierrat,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,89.80,100.02,101.00,117.77
1401,Gaïtcha,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1402,Löessi,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1403,Wet,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1501,Guahma,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1502,La Roche,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1503,Tadine Pénélo,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,NULL,NULL,NULL,NULL
1601,Moindou,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,66.37,79.79,81.79,107.15
1701,Yahoué Nord,dimenc_centres,3,Nickel Mining Company - CLAUDE ET PHILOMENE,156.05,157.59,157.59,159.57
